chunk_id,document_id,document_title,filename,source_url,doc_type,topic,chunk_order,chunk_text
75,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,34,"магистерской диссертации в двух экземплярах. Один экземпляр
студент оставляет у себя (для включения в ВКР), а второй передает
руководителю работы.
Изменение или уточнение темы ВКР возможно не позднее, чем за месяц
до предполагаемой даты защиты на основании личного заявления студента,
согласованного с руководителем (шаблон заявления в Приложении 5). Смена
Руководителя ВКР допускается не позднее, чем за 2 месяца до защиты ВКР
(шаблон заявления в Приложении 6).
В сроки, определенные Графиком выполнения ВКР (Прил ожение 4),
студент представляет проект, первый вариант и итоговый вариант работы
научному руководителю, загружает работу в систему LMS для прохождения
проверки на плагиат ( особенности проверки работы описаны в Регламенте
использования системы ""Антиплагиат"" для сбора и проверки письменных
учебных работ в Государственном университете – Высшей школе экономики), а
также сдает итоговый вариант работы в бумажной версии, с аннотацией на
русском и английском языке, отзывом руководителя, справкой из системы
«Антиплагиат» в Учебный офис/секретарю ГЭК.
5 Подготовка к защите
В сроки, определенные Графиком выполнения ВКР (Прил ожение 4),
студент сдает работу руководителю ВКР для"
76,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,35,"водителя, справкой из системы
«Антиплагиат» в Учебный офис/секретарю ГЭК.
5 Подготовка к защите
В сроки, определенные Графиком выполнения ВКР (Прил ожение 4),
студент сдает работу руководителю ВКР для подготовки отзыва.
В отзыве научный руководитель (шаблон отзыва в приложении 7,
пример, носящий рекомендательный характер, – в приложении 8) характеризует
качество работы, отмечает положительные стороны, особое внимание обращает
на недостатки. Руководителю следует отразить следующие вопросы (можно
добавить/исключить разделы без изменения сути):
 актуальность разработки или темы исследования;
 новизна предлагаемых решений;
 практическая значимость результатов работы;
 полнота раскрытия темы и степень решения задачи;
 оценка внедрения результатов работы (если таковое имеется);
 качество оформления текста ВКР;
 самостоятельность студента при подготовке работы, объем
самостоятельно выполненной работы
В итоге научный руководитель оценивает выпускную
квалификационную работу по 10 -ти бальной (число) и 5-ти ба льной шкале
(словесная оценка) и рекомендует работу к защите, а студента – к присвоению
степени магистра по соответствующему направлению . Следует отметить, что
оценка,"
77,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,36,"0 -ти бальной (число) и 5-ти ба льной шкале
(словесная оценка) и рекомендует работу к защите, а студента – к присвоению
степени магистра по соответствующему направлению . Следует отметить, что
оценка, указанная в отзыве, не является итоговой.
5.1 Процедура предзащиты
По окончании работы над ВКР, по усмотрению руководителя ВКР, для
студента может быть организована предзащита с презентацией результатов
работы. Предзащита может проводиться в присутствии нескольких
преподавателей, реализующих учебные курсы в рамках данной
образовательной программы . Для предзащиты студент готовит доклад с
презентацией и раздаточными материалами (при необходимости ).
На предзащите студент делает доклад с презентационными материалами
10 минут и предоставляет для рассмотрения комиссией оформленную и
распечатанную ВКР, отзыв научного руководителя.
После доклада присутствующие на предзащите задают докладчику
вопросы, на которые он должен ответить. Вопросы затрагивают как содержание
работы, так и в целом профессиональную п одготовку защищающе гося. По
итогам предзащиты студенту могут быть даны рекомендации.
5.2 Рецензирование ВКР
Руководители ВКР предлагают кандидатуры рецензентов из числа
сотрудников"
78,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,37,"профессиональную п одготовку защищающе гося. По
итогам предзащиты студенту могут быть даны рекомендации.
5.2 Рецензирование ВКР
Руководители ВКР предлагают кандидатуры рецензентов из числа
сотрудников профильных предприятий, являющихся
высококвалифицированными специалистами по тематикам ВКР н аправления
подготовки магистров. В качестве рецензентов могут выступать и
преподаватели МИЭМ и других факультетов НИУ ВШЭ.
Не позднее, чем через три календарных дня после получения итогового
комплекта документов, секретарь ГЭК направляет ВКР студента на
рецензирование. В рецензии (шаблон рецензии в приложении 10, пример,
носящий рекомендательный характер, - в приложении 10) должны быть даны
анализ содержания и основных положений рецензируемой работы, оценка
актуальности избранной темы, степени обоснованности выводов и
рекомендаций, достоверности полученных результатов, их новизны и
практической зн ачимости. Наряду с положительными сторонами работы
отмечаются недостатки работы. В заключение рецензент дает характеристику
общего уровня выпускной квалификационной работы, оценивает ее по 10 -ти
бальной (число) и 5-ти бальной шкале (словесная оценка) и рекомендует работу
к защите, а студента – к"
79,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,38,"ензент дает характеристику
общего уровня выпускной квалификационной работы, оценивает ее по 10 -ти
бальной (число) и 5-ти бальной шкале (словесная оценка) и рекомендует работу
к защите, а студента – к присвоению степени магистра по соответствующему
направлению.
Объем рецензии должен составлять от одной до трех страниц
машинописного текста.
Содержание рецензии на ВКР доводится учебным офисом
ОП/Секретарем ГЭК до сведения студента не позднее , чем за три дня до
защиты ВКР, чтобы студент мог заранее подготовить ответы по существу
сделанных рецензентом замечаний.
6 Защита ВКР
Порядок проведения защиты ВКР приведен в Положении об итоговой
государственной аттестации выпускников НИУ ВШЭ.
6.1 Структура доклада
При подготовке к защите ВКР студент должен подготовить доклад,
подготовиться к ответам на вопросы и подготовить демонстра ционные
материалы.
На усмотрение студента и/или по рекомендации научного
руководителя/комиссии предзащиты студент может подготовить текст доклада.
Однако, зачитывать текст не рекомендуется. На доклад отводится 10-15 минут.
В докладе необходимо пояснить цели и задачи работы, коротко
охарактеризовать предметную область, раскрыть суть проведенных
исследований и"
80,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,39,"ывать текст не рекомендуется. На доклад отводится 10-15 минут.
В докладе необходимо пояснить цели и задачи работы, коротко
охарактеризовать предметную область, раскрыть суть проведенных
исследований и обосновать выбор технических решений, выделить результаты
работы. Доклад не должен содержать лишних подробностей, технических
деталей, особенно если они относятся к общеизвестным сведениям. В докладе
нужно обязательно подчеркнуть то, что выполнено лично автором рабо ты в
ходе ее выполнения.
6.2 Рекомендации к презентации
Презентация должна быть наглядной: рекомендуется в презентации
делать акцент на структурное, системное, графическое и схематичное
представление материала, избегая сплошного те кста, длинных пр едложений.
Текстовые сокращения в презентации не допускаются. Рекомендуемый
объем презентации – 7-15 слайдов.
Примерная структура презентации:
Слайд 1. Титульный лист презентации
ВУЗ, Образовательная программа
Название ВКР ФИО докладчика
ФИО, степень, звание и должность научного руководителя, консультанта
Дата
Слайд 2. Постановка задачи
Цель работы
Список задач работы
Слайд 3
Анализ и обоснование выбора метода решения
Слайды 4, 5, 6…
Описание решения задач в той же"
81,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,40,"ь научного руководителя, консультанта
Дата
Слайд 2. Постановка задачи
Цель работы
Список задач работы
Слайд 3
Анализ и обоснование выбора метода решения
Слайды 4, 5, 6…
Описание решения задач в той же последовательности и формулировках, в
которых они фигурировали в постановке задачи
Слайд 7, 8, 9…
Результаты моделирования/программной реализации/ аппаратной
реализации предлагаемых решений.
Заключительный слайд
Выводы о решении поставленных задач и достигнутой цели работы в тех
же формулировках, в которых они фигурировали в п остановке зад ачи.
Перспективы развития и использования полученных результатов.
Результаты защиты ВКР опр еделяются на основе оценок членов ГЭК за
содержание работы, ее защиту, включая доклад, ответы вопросы и замечания
рецензента. Результирующая оценка за защиту ВКР формируется как среднее
значение от оценок членов ГЭК. Результирующая оценка округляется до
ближайшего большего целого, если дробная часть оценки не ниже 0,5, в
противном случае оценка округляется до ближайшего меньшего целого.
Приложение 1
Шаблон титульного листа ВКР
ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ
ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ
Московский институт электроники и математики"
82,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,41,"ближайшего меньшего целого.
Приложение 1
Шаблон титульного листа ВКР
ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ
ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ
Московский институт электроники и математики им. А.Н. Тихонова
Фамилия Имя Отчество автора
НАЗВАНИЕ ТЕМЫ ВКР
Выпускная квалификационная работа – магистерская диссертация
по направлению 11.04.04 Электроника и наноэлектроника
шифр наименование направления подготовки
студента образовательной программы магистратуры
«Прикладная электроника и фотоника»
наименование образовательной программы
Студент
______________ ___________________
подпись И.О. Фамилия
Рецензент
д.т.н., проф.
________________________
И.О. Фамилия
Научный руководитель
д.т.н., проф.
______________ ___________________
подпись И.О. Фамилия
Консультант
к.т.н., доцент
________________________
И.О. Фамилия
Москва 20__
Приложение 2
Шаблон задания на выполнение магистерской диссертации
ПРАВИТЕЛЬСТВО РОССИЙСКОЙ ФЕДЕРАЦИИ
ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ
УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ
Московский институт электроники и математики им. А.Н. Тихонова
ЗАДАНИЕ
на выполнение магистерской диссертации
студенту группы _____ Фамилия Имя Отчество
1. Тема работы
2."
83,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,42,"УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ
Московский институт электроники и математики им. А.Н. Тихонова
ЗАДАНИЕ
на выполнение магистерской диссертации
студенту группы _____ Фамилия Имя Отчество
1. Тема работы
2. Цель работы
3. Формулировка задания
Проект ВКР должен быть предоставлен студентом в срок до «___»__________20__г.
Научный руководитель ВКР «___»_________ 20__ г. ______________ И.О. Фамилия
Первый вариант ВКР предоставлен студентом в срок до «___»__________20__г.
Научный руководитель ВКР «___»_________ 20__ г. ______________ И.О. Фамилия
Итоговый вариант ВКР предоставлен студентом в срок до «___»__________20__г.
Научный руководитель ВКР «___»_________ 20__ г. ______________ И.О. Фамилия
Задание выдано студенту «___» _________ 20__ г. ______________ И.О. Фамилия
научного руководителя ВКР
Задание принято к
исполнению студентом «___» _________ 20__ г. ______________ И.О. Фамилия
Приложение 3
Пример аннотации на русском и английском языках
Аннотация
В данной работе о бъектом исследования являются гало -орбиты вокруг коллинеарных
точек либрации и их аналитическая аппроксимация по методике Ричардсона. Цель работы –
анализ процесса аппроксимации гало -орбиты и моделирование результатов"
84,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,43,"я являются гало -орбиты вокруг коллинеарных
точек либрации и их аналитическая аппроксимация по методике Ричардсона. Цель работы –
анализ процесса аппроксимации гало -орбиты и моделирование результатов аппроксимации.
В процессе работы была изучена аппроксимация гало-орбит по методике Д.Л. Ричардсона на
основе метода Линдштедта -Пуанкаре с учётом коррекции Р. Турмана и П.А. Ворфолька.
Разработаны программы на языках Си и MATLAB для расчёта гало -орбит. Проведено
моделирование гало-орбит и их а налитических аппроксимаций вплоть до третьего порядка.
Было выяснено, что коррекция Р. Турмана и П.А. Ворфолька оказывает незначительное
влияние на решение Д.Л. Ричардсона. Результаты работы могут быть применимы при
проектировании миссий к точке L2 системы Солнце – Земля.
Analytic Construction of Halo Orbits about the Collinear Libration Points
____________________ (Student’s Name)
Abstract
In this work, halo orbits about the collinear libration points are studied. Richardson’s
technique for third-order analytical solution for halo-type periodic motion about the collinear points
of the circular -restricted three body problem is presented. The solution is constructed by D.L.
Richardson using"
85,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,44,"ird-order analytical solution for halo-type periodic motion about the collinear points
of the circular -restricted three body problem is presented. The solution is constructed by D.L.
Richardson using the method of successive approximations with a technique similar to the
Lindstedt-Poincaré method. The correction by R. Thurman and P.A. Worfolk to Richardson’s result
is considered. The theory is applied to the Sun -Earth system. The C and MATLAB code are
developed to evaluate Richardson’s approximation parameters. The modeling shows the correction
by R. Thurman and P.A. Worfolk did not noticeably affect the orbital motion. The results of this
work may be useful for future missions planning to L2 point of the Sun-Earth.
Supervisor: Prof. ______________
Приложение 4
Примерный график выполнения различных этапов подготовки ВКР
п/п Этап работы над ВКР Срок выполнения
Сбор информации Учебным офисом, содержащей
предложения тем ВКР от Департамента, научных
подразделений, отдельных преподавателей, научных
работников НИУ ВШЭ, ключевых для данной ОП
работодателей
Сентябрь
Предварительные консультации студентов с
потенциальными научными руководителями ВКР,
обсуждение тематики
Сентябрь
3"
86,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,45,"давателей, научных
работников НИУ ВШЭ, ключевых для данной ОП
работодателей
Сентябрь
Предварительные консультации студентов с
потенциальными научными руководителями ВКР,
обсуждение тематики
Сентябрь
3 Согласование списка тем ВКР академическим
советом/академическим руководителем ОП Октябрь
3 Публикация в открытом доступе утвержденных тем ВКР Октябрь
5 Принятие решения академическим советом ОП о
6 Издание приказа об утверждении тем ВКР Ноябрь
7 Подготовка проекта ВКР, оценивание руководителем Декабрь
8 Повторное представление проекта ВКР (при не
утверждении руководителем) Декабрь
9 Изменение/уточнение темы ВКР, подача заявления на
изменение темы и/или руководителя ВКР, выпуск приказа
не позднее месяца до даты
защиты ВКР)
10 Назначение рецензента приказом не позднее, чем за месяц до
даты защиты ВКР
11 Предъявление первого варианта ВКР не позднее, чем за 6 недель
до даты защиты ВКР
Доработка ВКР, подготовка итогового варианта ВКР
(включая предъявление итогового варианта и аннотации
руководителю)
не позднее, чем за 4 недели
до даты защиты ВКР
13 Загрузка ВКР в систему «Антиплагиат» (в специальном
модуле LMS).
не позднее, чем за 4 недели
до даты защиты ВКР
14 Предоставление"
87,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,46,"отации
руководителю)
не позднее, чем за 4 недели
до даты защиты ВКР
13 Загрузка ВКР в систему «Антиплагиат» (в специальном
модуле LMS).
не позднее, чем за 4 недели
до даты защиты ВКР
14 Предоставление руководителем отзыва на ВКР не позднее, чем за 3 недели
до даты защиты ВКР
Представление итогового варианта ВКР (с аннотацией,
отзывом руководителя, справкой из системы
""Антиплагиат"") в Учебный офис / секретарю ГЭК
не позднее, чем за 3 недели
до даты защиты ВКР
16 Предзащита ВКР (при необходимости) не позднее 2 недель до
защиты ВКР
17 Направление письменной рецензии на ВКР в учебный
офис / секретарю ГЭК
не позднее, чем за неделю
до даты защиты ВКР
18 Ознакомление студента с содержанием рецензии, чтобы
он мог подготовить ответ на замечания 3 дня до защиты ВКР
19 Защита ВКР
Начало июня
согласно утвержденному
графику ГИА
Приложение 5
Заявление на изменение темы ВКР
и.о. директора , научному руководителю
МИЭМ НИУ ВШЭ им. А.Н. Тихонова
Е.А. Круку
от студента____________________________
курса, группы
______________________________________
Ф.И.О. полностью
______________________________________
контактный телефон
З А Я В Л Е Н И Е
Прошу Вас разрешить мне изменить"
88,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,47,"_____________________
курса, группы
______________________________________
Ф.И.О. полностью
______________________________________
контактный телефон
З А Я В Л Е Н И Е
Прошу Вас разрешить мне изменить тему
_____________________________________________________________________________,
курсовой работы, выпускной квалификационной работы студента/магистранта
утвержденную приказом №____________________ от _______________.
Ранее утвержденная тема:
на русском языке
Old Theme:
In English
Новая тема:
на русском языке
New Theme:
In English
_____._____20_____г. ________________ ________________________
подпись фамилия, инициалы
Согласовано: __________
подпись
______________________
Научный руководитель
Согласовано: __________
подпись
_______________________
Академический руководитель
Согласовано:__________
подпись
_______________________
Руководитель департамента
Приложение 6
Заявление на изменение руководителя и темы ВКР
и.о. директора , научному руководителю
МИЭМ НИУ ВШЭ им. А.Н. Тихонова
Е.А. Круку
от студента____________________________
курса, группы
_______________________________________
Ф.И.О. полностью
______________________________________
контактный телефон
З А Я В Л Е Н И Е
Прошу"
89,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,48,". Круку
от студента____________________________
курса, группы
_______________________________________
Ф.И.О. полностью
______________________________________
контактный телефон
З А Я В Л Е Н И Е
Прошу Вас разрешить мне изменить тему
_____________________________________________________________________________,
курсовой работы, выпускной квалификационной работы студента/магистранта
утвержденную приказом №____________________ от _______________.
Ранее утвержденная тема:
на русском языке
Old Theme:
In English
Новая тема:
на русском языке
New Theme:
In English
_____._____20_____г. ________________ ________________________
подпись фамилия, инициалы
Ранее утвержденный
научный руководитель:
должность и ученая степень подпись фамилия, инициалы
Научный руководитель:
должность и ученая степень подпись фамилия, инициалы
Согласовано: __________
подпись
_______________________
Академический руководитель
Согласовано:__________
подпись
_______________________
Руководитель департамента
Приложение 8
Приложение 7
Шаблон отзыва научного руководителя на ВКР
Федеральное государственное автономное образовательное учреждение высшего
Московский институт электроники и математики им. А.Н. Тихонова
ОТЗЫВ"
90,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,49,"8
Приложение 7
Шаблон отзыва научного руководителя на ВКР
Федеральное государственное автономное образовательное учреждение высшего
Московский институт электроники и математики им. А.Н. Тихонова
ОТЗЫВ НАУЧНОГО РУКОВОДИТЕЛЯ
о выпускной квалификационной работе - магистерской диссертации
Студента _______________________________________ 2 курса
Руководитель_________________________________________________________________
(Ф.И.О., ученая степень, ученое звание)
Тема ________________________________________________________________________
________________________________________________________________________________
__________________________________________________________________________
Пожалуйста, охарактеризуйте:
Соответствие работы выбранной теме
Самостоятельность работы
Достигнутые результаты, практическое значение, недостатки работы
Личные качества исполнителя работы
Рекомендации о допуске выпускной работы к защите
Рекомендуемая оценка:
оценка по 10-балльной шкале (оценка по 5-балльной шкале)
________________________________ Подпись ____________________
(Ф.И.О. научного руководителя)
Дата:__________________
Приложение 8
Пример отзыва руководителя ВКР
ОТЗЫВ НАУЧНОГО"
91,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,50,"нка по 5-балльной шкале)
________________________________ Подпись ____________________
(Ф.И.О. научного руководителя)
Дата:__________________
Приложение 8
Пример отзыва руководителя ВКР
ОТЗЫВ НАУЧНОГО РУКОВОДИТЕЛЯ
о выпускной квалификационной работе – магистерской диссертации
Студента _______________________________________ Курса ______________
Руководитель__________________________________________________________________
(Ф.И.О., ученая степень и (или) ученое звание)
Тема _________________________________________________________________________
________________________________________________________________________________
________________________________________________________________________
Целью выпускной квалификационной работы Фамилия И.О. является исследование
гало-орбит вокруг коллинеарных точек либрации и их моделирование. Для этого
использована аналитическая аппроксимация третьего порядка, разработанная
Д.Л. Ричардсоном. Она основана на методе Линдштедта-Пуанкаре. Требовалось также
изучить влияние уточнения, предложенного Р. Турманом и П.А. Ворфольком, для формул
Ричардсона. Работа была инициирована сектором «Механика и управление движением
космических аппаратов»"
92,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,51,"ебовалось также
изучить влияние уточнения, предложенного Р. Турманом и П.А. Ворфольком, для формул
Ричардсона. Работа была инициирована сектором «Механика и управление движением
космических аппаратов» Института прикладной математики им. М.В. Келдыша РАН.
При изложении вспомогательного материала (задача трёх тел, отыскание точек
либрации) Фамилия И.О. использовал среду для символьных вычислений Maple для
проверки формул.
Фамилия И.О. разработал программы на языках MATLAB и С и для расчёта и
моделирования гало-орбит. Он провёл моделирование гало -орбит методом Рунге -Кутта для
интегрирования дифференциальных уравнений. Запрограммированы весьма громоздкие
формулы для вычисления аналитических аппроксимаций гало -орбит. Результаты
моделирования показали, что коррекция Р. Турмана и П.А. Ворфолька оказывает
незначительное влияние на решение Д.Л. Ричардсона.
Результаты работы могут оказаться полезными для планирования отечественных
миссий к точке либрации L2 системы Солнце – Земля/Луна.
В процессе написания выпускной квалификационной работы Фамилия И.О. проявил
высокую организованность, все поручения выполнял вовремя. Показал высокую
трудоспособность и инициативность при решении"
93,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,52,"уна.
В процессе написания выпускной квалификационной работы Фамилия И.О. проявил
высокую организованность, все поручения выполнял вовремя. Показал высокую
трудоспособность и инициативность при решении поставленных задач.
Магистерская диссертация заслуживает отличной оценки (9 баллов ) и мож ет быть
рекомендована к защите, а Фамилия И.О. – присвоения степени магистра по направлению
11.04.04 «Электроника и наноэлектроника».
Рекомендуемая оценка: 7 (хорошо)
оценка по 10-балльной шкале (оценка по 5-балльной шкале)
________________________________ Подпись ____________________
(Ф.И.О. научного руководителя)
Дата:__________________
Приложение 9
Шаблон рецензии на ВКР
РЕЦЕНЗИЯ
на выпускную квалификационную работу - магистерскую диссертацию
Студента _______________________________________ 2 курса
Образовательной программы «Прикладная электроника и фотоника » Московского института
электроники и математики им. А.Н. Тихонова Национального исследовательского
Рецензент___________________________________________________________________
(Ф.И.О., ученая степень и (или) ученое звание, должность)
Тема ВКР"
94,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,53,"атики им. А.Н. Тихонова Национального исследовательского
Рецензент___________________________________________________________________
(Ф.И.О., ученая степень и (или) ученое звание, должность)
Тема ВКР _____________________________________________________________________
________________________________________________________________________________
________________________________________________________________________
Пожалуйста, охарактеризуйте:
Соответствие работы выбранной теме
Самостоятельность работы
Достигнутые результаты, практическое значение, недостатки работы
Рекомендации о допуске выпускной работы к защите и оценку по 10 и 5-балльной шкале
Рекомендуемая оценка:
оценка по 10-балльной шкале (оценка по 5-балльной шкале)
Рецензент
ученая степень, звание,
кафедра/департамент
(место работы) _____________/ Фамилия И.О.
«__» __________ 20__ г.
С рецензией ознакомлен(а): __________ _______________________ ____.____.20___г.
подпись фамилия, инициалы студента дата
Приложение 10
Пример отзыва рецензента ВКР
РЕЦЕНЗИЯ
на выпускную квалификационную работу - магистерскую диссертацию
Студента _______________________________________ 2 курса
Образовательной программы «Прикладная"
95,8,Методические рекомендации по ВКР,vkr_guidelines.pdf,https://www.hse.ru/mirror/pubs/share/1011417046.pdf,methodical,vkr,54,"10
Пример отзыва рецензента ВКР
РЕЦЕНЗИЯ
на выпускную квалификационную работу - магистерскую диссертацию
Студента _______________________________________ 2 курса
Образовательной программы «Прикладная электроника и фотоника » Московского института
электроники и математики им. А.Н. Тихонова Национального исследовательского
Рецензент___________________________________________________________________
(Ф.И.О., ученая степень и (или) ученое звание, должность)
Тема _______________________________________________________________________
________________________________________________________________________________
________________________________________________________________________
В выпускной квалификационной работе исследуются гало -орбиты вокруг
коллинеарных точек либрации и их аналитическая аппроксимация Д.Л. Ричардсона,
основанной на методе Линдштедта -Пуанкаре. Целью работы являлся анализ процесса
аппроксимации гало -орбиты и моделиров ание результатов аппроксимации для точки
Лагранжа L2. Изучено влияние уточнения, предложенного Р. Турманом и П.А. Ворфольком,
для формул Ричардсона.
Студентом разработаны программы на языках С и MATLAB для расчёта и
моделирования гало -орбит."
